Index,DataSource,ImageDate,Latitude,Longitude,PRUID,PROV_TERR,CSDUID
293,Ontario Ministry of Natural Resources and Forestry,2020,43.01422762,-79.35998496,35,Ontario,3526028
294,Ontario Ministry of Natural Resources and Forestry,2020,43.01457491,-79.35979647,35,Ontario,3526028
295,Ontario Ministry of Natural Resources and Forestry,2020,43.01403129,-79.35894878,35,Ontario,3526028
296,Ontario Ministry of Natural Resources and Forestry,2020,43.01243577,-79.35895222,35,Ontario,3526028
297,Ontario Ministry of Natural Resources and Forestry,2020,43.01147522,-79.35869009,35,Ontario,3526028
298,Ontario Ministry of Natural Resources and Forestry,2020,43.01065998,-79.35968461,35,Ontario,3526028
299,Ontario Ministry of Natural Resources and Forestry,2020,43.01148253,-79.35969044,35,Ontario,3526028
300,Ontario Ministry of Natural Resources and Forestry,2020,43.02132084,-79.35417229,35,Ontario,3526028
301,Ontario Ministry of Natural Resources and Forestry,2020,43.02064966,-79.35287554,35,Ontario,3526028
302,Ontario Ministry of Natural Resources and Forestry,2020,43.03896997,-79.36032468,35,Ontario,3526028
303,Ontario Ministry of Natural Resources and Forestry,2020,43.04212434,-79.35368026,35,Ontario,3526028
304,Ontario Ministry of Natural Resources and Forestry,2020,43.04148302,-79.35440242,35,Ontario,3526028
305,Ontario Ministry of Natural Resources and Forestry,2020,43.04150701,-79.35348974,35,Ontario,3526028
306,Ontario Ministry of Natural Resources and Forestry,2020,43.04150936,-79.35251742,35,Ontario,3526028
307,Ontario Ministry of Natural Resources and Forestry,2020,43.04083628,-79.3529664,35,Ontario,3526028
308,Ontario Ministry of Natural Resources and Forestry,2020,43.04010836,-79.35383041,35,Ontario,3526028
309,Ontario Ministry of Natural Resources and Forestry,2020,43.0400461,-79.35259246,35,Ontario,3526028
310,Ontario Ministry of Natural Resources and Forestry,2020,43.05035027,-79.3556346,35,Ontario,3526028
311,Ontario Ministry of Natural Resources and Forestry,2020,43.05153749,-79.35321133,35,Ontario,3526028
312,Ontario Ministry of Natural Resources and Forestry,2020,43.05139951,-79.35386855,35,Ontario,3526028
313,Ontario Ministry of Natural Resources and Forestry,2020,43.05117526,-79.35353311,35,Ontario,3526028
314,Ontario Ministry of Natural Resources and Forestry,2020,43.05109774,-79.35355092,35,Ontario,3526028
315,Ontario Ministry of Natural Resources and Forestry,2020,43.05707908,-79.35338289,35,Ontario,3526028
316,Ontario Ministry of Natural Resources and Forestry,2020,43.0331971,-79.3289937,35,Ontario,3526028
317,Ontario Ministry of Natural Resources and Forestry,2020,43.04208376,-79.2981545,35,Ontario,3526028
318,Ontario Ministry of Natural Resources and Forestry,2020,43.03445503,-79.25769824,35,Ontario,3526037
319,Ontario Ministry of Natural Resources and Forestry,2020,43.03604926,-79.25915271,35,Ontario,3526037
320,Ontario Ministry of Natural Resources and Forestry,2020,43.0387737,-79.26839658,35,Ontario,3526028
321,Ontario Ministry of Natural Resources and Forestry,2020,43.03823643,-79.26868439,35,Ontario,3526028
322,Ontario Ministry of Natural Resources and Forestry,2020,43.0428833,-79.20106465,35,Ontario,3526037
323,Ontario Ministry of Natural Resources and Forestry,2020,43.04259138,-79.20087299,35,Ontario,3526037
324,Ontario Ministry of Natural Resources and Forestry,2020,42.95123583,-79.05581369,35,Ontario,3526003
325,Ontario Ministry of Natural Resources and Forestry,2020,42.89366644,-79.03905991,35,Ontario,3526003
326,Ontario Ministry of Natural Resources and Forestry,2020,42.89356912,-79.03870692,35,Ontario,3526003
327,Ontario Ministry of Natural Resources and Forestry,2020,42.89376516,-79.03807688,35,Ontario,3526003
328,Ontario Ministry of Natural Resources and Forestry,2020,42.89377206,-79.03821434,35,Ontario,3526003
329,Ontario Ministry of Natural Resources and Forestry,2020,43.22725925,-79.11743609,35,Ontario,3526047
330,Ontario Ministry of Natural Resources and Forestry,2020,43.22642564,-79.11754524,35,Ontario,3526047
331,Ontario Ministry of Natural Resources and Forestry,2020,43.22714158,-79.10493108,35,Ontario,3526047
332,Ontario Ministry of Natural Resources and Forestry,2020,43.2239003,-79.09942256,35,Ontario,3526047
333,Ontario Ministry of Natural Resources and Forestry,2020,43.23726695,-79.09918185,35,Ontario,3526047
334,Ontario Ministry of Natural Resources and Forestry,2020,43.23653109,-79.09997443,35,Ontario,3526047
335,Ontario Ministry of Natural Resources and Forestry,2020,43.23591637,-79.09893463,35,Ontario,3526047
336,Ontario Ministry of Natural Resources and Forestry,2020,43.23964497,-79.10751792,35,Ontario,3526047
337,Ontario Ministry of Natural Resources and Forestry,2020,43.24144378,-79.11382226,35,Ontario,3526047
338,Ontario Ministry of Natural Resources and Forestry,2020,43.24224884,-79.11416105,35,Ontario,3526047
339,Ontario Ministry of Natural Resources and Forestry,2020,43.25213517,-79.10538622,35,Ontario,3526047
340,Ontario Ministry of Natural Resources and Forestry,2020,43.23858207,-79.12689843,35,Ontario,3526047
341,Ontario Ministry of Natural Resources and Forestry,2020,43.24077546,-79.12932402,35,Ontario,3526047
342,Ontario Ministry of Natural Resources and Forestry,2020,43.24065941,-79.12878092,35,Ontario,3526047
343,Ontario Ministry of Natural Resources and Forestry,2020,43.24588702,-79.15371283,35,Ontario,3526047
344,Ontario Ministry of Natural Resources and Forestry,2020,43.24544028,-79.15319137,35,Ontario,3526047
345,Ontario Ministry of Natural Resources and Forestry,2020,43.246345,-79.15319923,35,Ontario,3526047
346,Ontario Ministry of Natural Resources and Forestry,2020,43.24146512,-79.15712474,35,Ontario,3526047
347,Ontario Ministry of Natural Resources and Forestry,2020,43.2373841,-79.17072359,35,Ontario,3526047
348,Ontario Ministry of Natural Resources and Forestry,2020,43.23349199,-79.17474383,35,Ontario,3526047
349,Ontario Ministry of Natural Resources and Forestry,2020,43.22837838,-79.17745751,35,Ontario,3526047
350,Ontario Ministry of Natural Resources and Forestry,2020,43.22902767,-79.1792719,35,Ontario,3526047
351,Ontario Ministry of Natural Resources and Forestry,2020,43.22999799,-79.17934259,35,Ontario,3526047
352,Ontario Ministry of Natural Resources and Forestry,2020,43.21971325,-79.19256699,35,Ontario,3526047
353,Ontario Ministry of Natural Resources and Forestry,2020,43.22022555,-79.19416318,35,Ontario,3526047
354,Ontario Ministry of Natural Resources and Forestry,2020,43.22078802,-79.19288496,35,Ontario,3526047
355,Ontario Ministry of Natural Resources and Forestry,2020,43.21621377,-79.20277412,35,Ontario,3526053
356,Ontario Ministry of Natural Resources and Forestry,2020,43.22252535,-79.20680887,35,Ontario,3526053
357,Ontario Ministry of Natural Resources and Forestry,2020,43.22220835,-79.20618282,35,Ontario,3526053
358,Ontario Ministry of Natural Resources and Forestry,2020,43.22113191,-79.20790893,35,Ontario,3526053
359,Ontario Ministry of Natural Resources and Forestry,2020,43.22088515,-79.20984002,35,Ontario,3526053
360,Ontario Ministry of Natural Resources and Forestry,2020,43.21016528,-79.20301176,35,Ontario,3526053
361,Ontario Ministry of Natural Resources and Forestry,2020,43.20862501,-79.20283162,35,Ontario,3526053
362,Ontario Ministry of Natural Resources and Forestry,2020,43.20671471,-79.2032865,35,Ontario,3526053
363,Ontario Ministry of Natural Resources and Forestry,2020,43.20637685,-79.20464674,35,Ontario,3526053
364,Ontario Ministry of Natural Resources and Forestry,2020,43.20576092,-79.20457855,35,Ontario,3526053
365,Ontario Ministry of Natural Resources and Forestry,2020,43.20534659,-79.20456405,35,Ontario,3526053
366,Ontario Ministry of Natural Resources and Forestry,2020,43.20323816,-79.19978087,35,Ontario,3526047
367,Ontario Ministry of Natural Resources and Forestry,2020,43.20232828,-79.20281426,35,Ontario,3526053
368,Ontario Ministry of Natural Resources and Forestry,2020,43.20119031,-79.19176403,35,Ontario,3526047
369,Ontario Ministry of Natural Resources and Forestry,2020,43.19964916,-79.19255245,35,Ontario,3526047
370,Ontario Ministry of Natural Resources and Forestry,2020,43.19572978,-79.19734406,35,Ontario,3526047
371,Ontario Ministry of Natural Resources and Forestry,2020,43.19142557,-79.19687612,35,Ontario,3526047
372,Ontario Ministry of Natural Resources and Forestry,2020,43.18414172,-79.15560869,35,Ontario,3526047
373,Ontario Ministry of Natural Resources and Forestry,2020,43.18431231,-79.14873198,35,Ontario,3526047
374,Ontario Ministry of Natural Resources and Forestry,2020,43.20374012,-79.14906059,35,Ontario,3526047
375,Ontario Ministry of Natural Resources and Forestry,2020,43.20226859,-79.09886446,35,Ontario,3526047
376,Ontario Ministry of Natural Resources and Forestry,2020,43.20629825,-79.08216627,35,Ontario,3526047
377,Ontario Ministry of Natural Resources and Forestry,2020,43.19895149,-79.08151269,35,Ontario,3526047
378,Ontario Ministry of Natural Resources and Forestry,2020,43.19934328,-79.08162155,35,Ontario,3526047
379,Ontario Ministry of Natural Resources and Forestry,2020,43.19887087,-79.08021164,35,Ontario,3526047
380,Ontario Ministry of Natural Resources and Forestry,2020,43.19938454,-79.07981373,35,Ontario,3526047
381,Ontario Ministry of Natural Resources and Forestry,2020,43.19854013,-79.08016217,35,Ontario,3526047
382,Ontario Ministry of Natural Resources and Forestry,2020,43.18753965,-79.08557321,35,Ontario,3526047
383,Ontario Ministry of Natural Resources and Forestry,2020,43.18638835,-79.08514087,35,Ontario,3526047
384,Ontario Ministry of Natural Resources and Forestry,2020,43.18584283,-79.08483036,35,Ontario,3526047
385,Ontario Ministry of Natural Resources and Forestry,2020,43.17483236,-79.08779102,35,Ontario,3526047
386,Ontario Ministry of Natural Resources and Forestry,2020,43.17446084,-79.08866214,35,Ontario,3526047
387,Ontario Ministry of Natural Resources and Forestry,2020,43.17187541,-79.09153299,35,Ontario,3526047
388,Ontario Ministry of Natural Resources and Forestry,2020,43.16682086,-79.11945132,35,Ontario,3526047
389,Ontario Ministry of Natural Resources and Forestry,2020,43.16832264,-79.1196358,35,Ontario,3526047
390,Ontario Ministry of Natural Resources and Forestry,2020,43.1681961,-79.11650104,35,Ontario,3526047
391,Ontario Ministry of Natural Resources and Forestry,2020,43.21878804,-79.13536507,35,Ontario,3526047
392,Ontario Ministry of Natural Resources and Forestry,2020,43.13422447,-79.41445367,35,Ontario,3526057
393,Ontario Ministry of Natural Resources and Forestry,2020,43.16016033,-79.3853574,35,Ontario,3526057
394,Ontario Ministry of Natural Resources and Forestry,2020,43.1602372,-79.38482649,35,Ontario,3526057
395,Ontario Ministry of Natural Resources and Forestry,2020,43.07701536,-79.28653298,35,Ontario,3526028
396,Ontario Ministry of Natural Resources and Forestry,2020,43.07700712,-79.28665985,35,Ontario,3526028
397,Ontario Ministry of Natural Resources and Forestry,2020,43.14982318,-79.30492414,35,Ontario,3526053
398,Ontario Ministry of Natural Resources and Forestry,2020,43.14799532,-79.30509258,35,Ontario,3526053
399,Ontario Ministry of Natural Resources and Forestry,2020,43.14823818,-79.30456517,35,Ontario,3526053
400,Ontario Ministry of Natural Resources and Forestry,2020,43.14824694,-79.30441822,35,Ontario,3526053
401,Ontario Ministry of Natural Resources and Forestry,2020,43.14826189,-79.30426797,35,Ontario,3526053
402,Ontario Ministry of Natural Resources and Forestry,2020,43.14838885,-79.30413598,35,Ontario,3526053
403,Ontario Ministry of Natural Resources and Forestry,2020,43.14828986,-79.30472593,35,Ontario,3526053
404,Ontario Ministry of Natural Resources and Forestry,2020,43.16474521,-79.45918587,35,Ontario,3526057
405,Ontario Ministry of Natural Resources and Forestry,2020,43.15614821,-79.30462999,35,Ontario,3526053
406,Ontario Ministry of Natural Resources and Forestry,2020,43.15636894,-79.29956118,35,Ontario,3526053
407,Ontario Ministry of Natural Resources and Forestry,2020,43.15709716,-79.30555238,35,Ontario,3526053
408,Ontario Ministry of Natural Resources and Forestry,2020,43.15870382,-79.31075487,35,Ontario,3526053
409,Ontario Ministry of Natural Resources and Forestry,2020,43.16084138,-79.30527766,35,Ontario,3526053
410,Ontario Ministry of Natural Resources and Forestry,2020,43.16010091,-79.30443381,35,Ontario,3526053
411,Ontario Ministry of Natural Resources and Forestry,2020,43.16248138,-79.30476491,35,Ontario,3526053
412,Ontario Ministry of Natural Resources and Forestry,2020,43.16373023,-79.3126458,35,Ontario,3526053
413,Ontario Ministry of Natural Resources and Forestry,2020,43.16532068,-79.3128562,35,Ontario,3526053
414,Ontario Ministry of Natural Resources and Forestry,2020,43.1671313,-79.31269157,35,Ontario,3526053
415,Ontario Ministry of Natural Resources and Forestry,2020,43.15616922,-79.31834399,35,Ontario,3526057
416,Ontario Ministry of Natural Resources and Forestry,2020,43.15496937,-79.31826144,35,Ontario,3526057
417,Ontario Ministry of Natural Resources and Forestry,2020,43.15525795,-79.32017729,35,Ontario,3526057
418,Ontario Ministry of Natural Resources and Forestry,2020,43.1565546,-79.32021078,35,Ontario,3526057
419,Ontario Ministry of Natural Resources and Forestry,2020,43.1596814,-79.32746456,35,Ontario,3526057
420,Ontario Ministry of Natural Resources and Forestry,2020,43.16089327,-79.33802668,35,Ontario,3526057
421,Ontario Ministry of Natural Resources and Forestry,2020,43.16071081,-79.3372541,35,Ontario,3526057
422,Ontario Ministry of Natural Resources and Forestry,2020,43.15851432,-79.33701696,35,Ontario,3526057
423,Ontario Ministry of Natural Resources and Forestry,2020,43.15950391,-79.33733804,35,Ontario,3526057
424,Ontario Ministry of Natural Resources and Forestry,2020,43.15820435,-79.35117606,35,Ontario,3526057
425,Ontario Ministry of Natural Resources and Forestry,2020,43.15609455,-79.34489272,35,Ontario,3526057
426,Ontario Ministry of Natural Resources and Forestry,2020,43.15596546,-79.34608914,35,Ontario,3526057
427,Ontario Ministry of Natural Resources and Forestry,2020,43.15424311,-79.33757422,35,Ontario,3526057
428,Ontario Ministry of Natural Resources and Forestry,2020,43.15143608,-79.34317476,35,Ontario,3526057
429,Ontario Ministry of Natural Resources and Forestry,2020,43.14991477,-79.34306836,35,Ontario,3526057
430,Ontario Ministry of Natural Resources and Forestry,2020,43.14966586,-79.3408653,35,Ontario,3526057
431,Ontario Ministry of Natural Resources and Forestry,2020,43.14675069,-79.36048929,35,Ontario,3526057
432,Ontario Ministry of Natural Resources and Forestry,2020,43.14957087,-79.36005153,35,Ontario,3526057
433,Ontario Ministry of Natural Resources and Forestry,2020,43.18978863,-79.1008606,35,Ontario,3526047
434,Ontario Ministry of Natural Resources and Forestry,2020,43.19526636,-79.09538024,35,Ontario,3526047
435,Ontario Ministry of Natural Resources and Forestry,2020,43.17152313,-79.29737683,35,Ontario,3526053
436,Ontario Ministry of Natural Resources and Forestry,2020,43.21955462,-79.13512775,35,Ontario,3526047
437,Ontario Ministry of Natural Resources and Forestry,2020,43.18707578,-79.44528507,35,Ontario,3526057
438,Ontario Ministry of Natural Resources and Forestry,2020,43.18977057,-79.40657585,35,Ontario,3526057
439,Ontario Ministry of Natural Resources and Forestry,2020,43.19098574,-79.39722466,35,Ontario,3526057
440,Ontario Ministry of Natural Resources and Forestry,2020,43.18949584,-79.3971494,35,Ontario,3526057
441,Ontario Ministry of Natural Resources and Forestry,2020,43.1896116,-79.39761362,35,Ontario,3526057
442,Ontario Ministry of Natural Resources and Forestry,2020,43.19204862,-79.39658116,35,Ontario,3526057
443,Ontario Ministry of Natural Resources and Forestry,2020,43.19206238,-79.39620377,35,Ontario,3526057
444,Ontario Ministry of Natural Resources and Forestry,2020,43.19206587,-79.39604775,35,Ontario,3526057
445,Ontario Ministry of Natural Resources and Forestry,2020,43.19224615,-79.39588213,35,Ontario,3526057
446,Ontario Ministry of Natural Resources and Forestry,2020,43.19203499,-79.3958701,35,Ontario,3526057
447,Ontario Ministry of Natural Resources and Forestry,2020,43.19255635,-79.40340546,35,Ontario,3526057
448,Ontario Ministry of Natural Resources and Forestry,2020,43.192563,-79.40428453,35,Ontario,3526057
449,Ontario Ministry of Natural Resources and Forestry,2020,43.19341632,-79.40463144,35,Ontario,3526057
450,Ontario Ministry of Natural Resources and Forestry,2020,43.19342114,-79.40449057,35,Ontario,3526057
451,Ontario Ministry of Natural Resources and Forestry,2020,43.19342847,-79.40435274,35,Ontario,3526057
452,Ontario Ministry of Natural Resources and Forestry,2020,43.19343091,-79.40421424,35,Ontario,3526057
453,Ontario Ministry of Natural Resources and Forestry,2020,43.19343013,-79.40406856,35,Ontario,3526057
454,Ontario Ministry of Natural Resources and Forestry,2020,43.19342331,-79.40393587,35,Ontario,3526057
455,Ontario Ministry of Natural Resources and Forestry,2020,43.19346835,-79.40373154,35,Ontario,3526057
456,Ontario Ministry of Natural Resources and Forestry,2020,43.19347084,-79.40358465,35,Ontario,3526057
457,Ontario Ministry of Natural Resources and Forestry,2020,43.19347129,-79.40344531,35,Ontario,3526057
458,Ontario Ministry of Natural Resources and Forestry,2020,43.19347363,-79.40329658,35,Ontario,3526057
459,Ontario Ministry of Natural Resources and Forestry,2020,43.19346847,-79.4031493,35,Ontario,3526057
460,Ontario Ministry of Natural Resources and Forestry,2020,43.19311273,-79.40372369,35,Ontario,3526057
461,Ontario Ministry of Natural Resources and Forestry,2020,43.19310709,-79.40357726,35,Ontario,3526057
